time,run_id,gps_latitude,gps_longitude,gps_speed,t,theta,omega,v,simulation_running
2026-09-09 13:23:06.65+00:00,0,47.05047265,8.31620676,18.000,66.650,-0.323,-0.140,5.000,True
2026-09-09 13:23:06.70+00:00,0,47.05047194,8.31620989,18.000,66.700,-0.330,-0.140,5.000,True
2026-09-09 13:23:06.75+00:00,0,47.05047121,8.31621301,18.000,66.750,-0.337,-0.140,5.000,True
2026-09-09 13:23:06.80+00:00,0,47.05047047,8.31621613,18.000,66.800,-0.344,-0.140,5.000,True
2026-09-09 13:23:06.85+00:00,0,47.05046971,8.31621923,18.000,66.850,-0.351,-0.140,5.000,True
2026-09-09 13:23:06.90+00:00,0,47.05046894,8.31622233,18.000,66.900,-0.358,-0.140,5.000,True
2026-09-09 13:23:06.95+00:00,0,47.05046815,8.31622542,18.000,66.950,-0.365,-0.140,5.000,True
2026-09-09 13:23:07.00+00:00,0,47.05046735,8.31622851,18.000,67.000,-0.372,-0.140,5.000,True
2026-09-09 13:23:07.05+00:00,0,47.05046653,8.31623158,18.000,67.050,-0.379,-0.140,5.000,True
2026-09-09 13:23:07.10+00:00,0,47.05046570,8.31623465,18.000,67.100,-0.386,-0.140,5.000,True
2026-09-09 13:23:07.15+00:00,0,47.05046485,8.31623770,18.000,67.150,-0.393,-0.140,5.000,True
2026-09-09 13:23:07.20+00:00,0,47.05046399,8.31624075,18.000,67.200,-0.400,-0.140,5.000,True
2026-09-09 13:23:07.25+00:00,0,47.05046312,8.31624379,18.000,67.250,-0.407,-0.140,5.000,True
2026-09-09 13:23:07.30+00:00,0,47.05046223,8.31624682,18.000,67.300,-0.414,-0.140,5.000,True
2026-09-09 13:23:07.35+00:00,0,47.05046133,8.31624984,18.000,67.350,-0.421,-0.140,5.000,True
2026-09-09 13:23:07.40+00:00,0,47.05046041,8.31625286,18.000,67.400,-0.428,-0.140,5.000,True
2026-09-09 13:23:07.45+00:00,0,47.05045948,8.31625586,18.000,67.450,-0.435,-0.140,5.000,True
2026-09-09 13:23:07.50+00:00,0,47.05045853,8.31625885,18.000,67.500,-0.442,-0.140,5.000,True
2026-09-09 13:23:07.55+00:00,0,47.05045757,8.31626183,18.000,67.550,-0.449,-0.140,5.000,True
2026-09-09 13:23:07.60+00:00,0,47.05045659,8.31626481,18.000,67.600,-0.456,-0.140,5.000,True
2026-09-09 13:23:07.65+00:00,0,47.05045560,8.31626777,18.000,67.650,-0.463,-0.140,5.000,True
2026-09-09 13:23:07.70+00:00,0,47.05045460,8.31627072,18.000,67.700,-0.469,-0.140,5.000,True
2026-09-09 13:23:07.75+00:00,0,47.05045358,8.31627367,18.000,67.750,-0.476,-0.140,5.000,True
2026-09-09 13:23:07.80+00:00,0,47.05045255,8.31627660,18.000,67.800,-0.483,-0.140,5.000,True
2026-09-09 13:23:07.85+00:00,0,47.05045151,8.31627952,18.000,67.850,-0.490,-0.122,5.000,True
2026-09-09 13:23:07.90+00:00,0,47.05045045,8.31628243,18.000,67.900,-0.497,-0.122,5.000,True
2026-09-09 13:23:07.95+00:00,0,47.05044938,8.31628533,18.000,67.950,-0.503,-0.122,5.000,True
2026-09-09 13:23:08.00+00:00,0,47.05044829,8.31628822,18.000,68.000,-0.509,-0.122,5.000,True
2026-09-09 13:23:08.05+00:00,0,47.05044720,8.31629111,18.000,68.050,-0.515,-0.087,5.000,True
2026-09-09 13:23:08.10+00:00,0,47.05044609,8.31629398,18.000,68.100,-0.519,-0.070,5.000,True
2026-09-09 13:23:08.15+00:00,0,47.05044498,8.31629684,18.000,68.150,-0.523,-0.070,5.000,True
2026-09-09 13:23:08.20+00:00,0,47.05044385,8.31629970,18.000,68.200,-0.526,-0.070,5.000,True
2026-09-09 13:23:08.25+00:00,0,47.05044273,8.31630256,18.000,68.250,-0.530,-0.070,5.000,True
2026-09-09 13:23:08.30+00:00,0,47.05044159,8.31630540,18.000,68.300,-0.533,-0.052,5.000,True
2026-09-09 13:23:08.35+00:00,0,47.05044045,8.31630824,18.000,68.350,-0.536,-0.052,5.000,True
2026-09-09 13:23:08.40+00:00,0,47.05043930,8.31631108,18.000,68.400,-0.538,-0.052,5.000,True
2026-09-09 13:23:08.45+00:00,0,47.05043815,8.31631391,18.000,68.450,-0.541,-0.052,5.000,True
2026-09-09 13:23:08.50+00:00,0,47.05043699,8.31631674,18.000,68.500,-0.544,-0.052,5.000,True
2026-09-09 13:23:08.55+00:00,0,47.05043582,8.31631957,18.000,68.550,-0.546,-0.052,5.000,True
2026-09-09 13:23:08.60+00:00,0,47.05043466,8.31632239,18.000,68.600,-0.549,-0.052,5.000,True
2026-09-09 13:23:08.65+00:00,0,47.05043348,8.31632520,18.000,68.650,-0.552,-0.052,5.000,True
2026-09-09 13:23:08.70+00:00,0,47.05043231,8.31632801,18.000,68.700,-0.554,-0.052,5.000,True
2026-09-09 13:23:08.75+00:00,0,47.05043112,8.31633082,18.000,68.750,-0.557,-0.052,5.000,True
2026-09-09 13:23:08.80+00:00,0,47.05042993,8.31633362,18.000,68.800,-0.559,-0.052,5.000,True
2026-09-09 13:23:08.85+00:00,0,47.05042874,8.31633642,18.000,68.850,-0.562,-0.052,5.000,True
2026-09-09 13:23:08.90+00:00,0,47.05042754,8.31633921,18.000,68.900,-0.565,-0.052,5.000,True
2026-09-09 13:23:08.95+00:00,0,47.05042634,8.31634200,18.000,68.950,-0.567,-0.052,5.000,True
2026-09-09 13:23:09.00+00:00,0,47.05042513,8.31634478,18.000,69.000,-0.570,-0.052,5.000,True
2026-09-09 13:23:09.05+00:00,0,47.05042392,8.31634756,18.000,69.050,-0.572,-0.052,5.000,True
2026-09-09 13:23:09.10+00:00,0,47.05042270,8.31635033,18.000,69.100,-0.575,-0.052,5.000,True
2026-09-09 13:23:09.15+00:00,0,47.05042148,8.31635310,18.000,69.150,-0.578,-0.052,5.000,True
2026-09-09 13:23:09.20+00:00,0,47.05042025,8.31635586,18.000,69.200,-0.580,-0.052,5.000,True
2026-09-09 13:23:09.25+00:00,0,47.05041902,8.31635862,18.000,69.250,-0.583,-0.052,5.000,True
2026-09-09 13:23:09.30+00:00,0,47.05041778,8.31636138,18.000,69.300,-0.586,-0.052,5.000,True
2026-09-09 13:23:09.35+00:00,0,47.05041654,8.31636413,18.000,69.350,-0.588,-0.052,5.000,True
2026-09-09 13:23:09.40+00:00,0,47.05041529,8.31636687,18.000,69.400,-0.591,-0.052,5.000,True
2026-09-09 13:23:09.45+00:00,0,47.05041404,8.31636961,18.000,69.450,-0.593,-0.052,5.000,True
2026-09-09 13:23:09.50+00:00,0,47.05041278,8.31637235,18.000,69.500,-0.596,-0.052,5.000,True
2026-09-09 13:23:09.55+00:00,0,47.05041152,8.31637508,18.000,69.550,-0.599,-0.052,5.000,True
2026-09-09 13:23:09.60+00:00,0,47.05041025,8.31637781,18.000,69.600,-0.601,-0.052,5.000,True
2026-09-09 13:23:09.65+00:00,0,47.05040898,8.31638053,18.000,69.650,-0.604,-0.052,5.000,True
2026-09-09 13:23:09.70+00:00,0,47.05040770,8.31638324,18.000,69.700,-0.607,-0.052,5.000,True
2026-09-09 13:23:09.75+00:00,0,47.05040642,8.31638595,18.000,69.750,-0.609,-0.052,5.000,True
2026-09-09 13:23:09.80+00:00,0,47.05040514,8.31638866,18.000,69.800,-0.612,-0.052,5.000,True
2026-09-09 13:23:09.85+00:00,0,47.05040384,8.31639136,18.000,69.850,-0.614,-0.052,5.000,True
2026-09-09 13:23:09.90+00:00,0,47.05040255,8.31639406,18.000,69.900,-0.617,-0.052,5.000,True
2026-09-09 13:23:09.95+00:00,0,47.05040125,8.31639675,18.000,69.950,-0.620,-0.052,5.000,True
2026-09-09 13:23:10.00+00:00,0,47.05039994,8.31639944,18.000,70.000,-0.622,-0.052,5.000,True
2026-09-09 13:23:10.05+00:00,0,47.05039863,8.31640212,18.000,70.050,-0.625,-0.052,5.000,True
2026-09-09 13:23:10.10+00:00,0,47.05039732,8.31640479,18.000,70.100,-0.627,-0.052,5.000,True
2026-09-09 13:23:10.15+00:00,0,47.05039600,8.31640747,18.000,70.150,-0.630,-0.052,5.000,True
2026-09-09 13:23:10.20+00:00,0,47.05039467,8.31641013,18.000,70.200,-0.633,-0.052,5.000,True
2026-09-09 13:23:10.25+00:00,0,47.05039334,8.31641279,18.000,70.250,-0.635,-0.052,5.000,True
2026-09-09 13:23:10.30+00:00,0,47.05039201,8.31641545,18.000,70.300,-0.638,-0.052,5.000,True
2026-09-09 13:23:10.35+00:00,0,47.05039067,8.31641810,18.000,70.350,-0.641,-0.052,5.000,True
2026-09-09 13:23:10.40+00:00,0,47.05038933,8.31642074,18.000,70.400,-0.643,-0.052,5.000,True
2026-09-09 13:23:10.45+00:00,0,47.05038798,8.31642339,18.000,70.450,-0.646,-0.052,5.000,True
2026-09-09 13:23:10.50+00:00,0,47.05038662,8.31642602,18.000,70.500,-0.648,-0.052,5.000,True
2026-09-09 13:23:10.55+00:00,0,47.05038527,8.31642865,18.000,70.550,-0.651,-0.052,5.000,True
2026-09-09 13:23:10.60+00:00,0,47.05038390,8.31643128,18.000,70.600,-0.654,-0.052,5.000,True
2026-09-09 13:23:10.65+00:00,0,47.05038254,8.31643390,18.000,70.650,-0.656,-0.052,5.000,True
2026-09-09 13:23:10.70+00:00,0,47.05038116,8.31643651,18.000,70.700,-0.659,-0.052,5.000,True
2026-09-09 13:23:10.75+00:00,0,47.05037979,8.31643912,18.000,70.750,-0.661,-0.052,5.000,True
2026-09-09 13:23:10.80+00:00,0,47.05037841,8.31644172,18.000,70.800,-0.664,-0.052,5.000,True
2026-09-09 13:23:10.85+00:00,0,47.05037702,8.31644432,18.000,70.850,-0.667,-0.052,5.000,True
2026-09-09 13:23:10.90+00:00,0,47.05037563,8.31644691,18.000,70.900,-0.669,-0.052,5.000,True
2026-09-09 13:23:10.95+00:00,0,47.05037424,8.31644950,18.000,70.950,-0.672,-0.052,5.000,True
2026-09-09 13:23:11.00+00:00,0,47.05037284,8.31645208,18.000,71.000,-0.675,-0.052,5.000,True
2026-09-09 13:23:11.05+00:00,0,47.05037143,8.31645466,18.000,71.050,-0.677,-0.052,5.000,True
2026-09-09 13:23:11.10+00:00,0,47.05037002,8.31645723,18.000,71.100,-0.680,-0.052,5.000,True
2026-09-09 13:23:11.15+00:00,0,47.05036861,8.31645980,18.000,71.150,-0.682,-0.052,5.000,True
2026-09-09 13:23:11.20+00:00,0,47.05036719,8.31646236,18.000,71.200,-0.685,-0.052,5.000,True
2026-09-09 13:23:11.25+00:00,0,47.05036577,8.31646491,18.000,71.250,-0.688,-0.052,5.000,True
2026-09-09 13:23:11.30+00:00,0,47.05036434,8.31646746,18.000,71.300,-0.690,-0.052,5.000,True
2026-09-09 13:23:11.35+00:00,0,47.05036291,8.31647001,18.000,71.350,-0.693,-0.052,5.000,True
2026-09-09 13:23:11.40+00:00,0,47.05036147,8.31647255,18.000,71.400,-0.696,-0.052,5.000,True
2026-09-09 13:23:11.45+00:00,0,47.05036003,8.31647508,18.000,71.450,-0.698,-0.052,5.000,True
2026-09-09 13:23:11.50+00:00,0,47.05035859,8.31647761,18.000,71.500,-0.701,-0.052,5.000,True
2026-09-09 13:23:11.55+00:00,0,47.05035714,8.31648013,18.000,71.550,-0.703,-0.052,5.000,True
2026-09-09 13:23:11.60+00:00,0,47.05035569,8.31648265,18.000,71.600,-0.706,-0.052,5.000,True
2026-09-09 13:23:11.65+00:00,0,47.05035423,8.31648516,18.000,71.650,-0.709,-0.052,5.000,True
2026-09-09 13:23:11.70+00:00,0,47.05035276,8.31648766,18.000,71.700,-0.711,-0.052,5.000,True
2026-09-09 13:23:11.75+00:00,0,47.05035130,8.31649016,18.000,71.750,-0.714,-0.052,5.000,True
2026-09-09 13:23:11.80+00:00,0,47.05034982,8.31649266,18.000,71.800,-0.716,-0.052,5.000,True
2026-09-09 13:23:11.85+00:00,0,47.05034835,8.31649515,18.000,71.850,-0.719,-0.052,5.000,True
2026-09-09 13:23:11.90+00:00,0,47.05034687,8.31649763,18.000,71.900,-0.722,-0.052,5.000,True
2026-09-09 13:23:11.95+00:00,0,47.05034538,8.31650011,18.000,71.950,-0.724,-0.052,5.000,True
2026-09-09 13:23:12.00+00:00,0,47.05034389,8.31650258,18.000,72.000,-0.727,-0.052,5.000,True
2026-09-09 13:23:12.05+00:00,0,47.05034240,8.31650504,18.000,72.050,-0.730,-0.052,5.000,True
2026-09-09 13:23:12.10+00:00,0,47.05034090,8.31650750,18.000,72.100,-0.732,-0.052,5.000,True
2026-09-09 13:23:12.15+00:00,0,47.05033940,8.31650996,18.000,72.150,-0.735,-0.052,5.000,True
2026-09-09 13:23:12.20+00:00,0,47.05033789,8.31651240,18.000,72.200,-0.737,-0.052,5.000,True
2026-09-09 13:23:12.25+00:00,0,47.05033638,8.31651485,18.000,72.250,-0.740,-0.052,5.000,True
2026-09-09 13:23:12.30+00:00,0,47.05033486,8.31651728,18.000,72.300,-0.743,-0.052,5.000,True
2026-09-09 13:23:12.35+00:00,0,47.05033334,8.31651971,18.000,72.350,-0.745,-0.052,5.000,True
2026-09-09 13:23:12.40+00:00,0,47.05033182,8.31652214,18.000,72.400,-0.748,-0.052,5.000,True
2026-09-09 13:23:12.45+00:00,0,47.05033029,8.31652456,18.000,72.450,-0.750,-0.052,5.000,True
2026-09-09 13:23:12.50+00:00,0,47.05032875,8.31652697,18.000,72.500,-0.753,-0.052,5.000,True
2026-09-09 13:23:12.55+00:00,0,47.05032722,8.31652938,18.000,72.550,-0.756,-0.052,5.000,True
2026-09-09 13:23:12.60+00:00,0,47.05032567,8.31653178,18.000,72.600,-0.758,-0.052,5.000,True
2026-09-09 13:23:12.65+00:00,0,47.05032413,8.31653418,18.000,72.650,-0.761,-0.052,5.000,True
2026-09-09 13:23:12.70+00:00,0,47.05032258,8.31653657,18.000,72.700,-0.764,-0.052,5.000,True
2026-09-09 13:23:12.75+00:00,0,47.05032102,8.31653895,18.000,72.750,-0.766,-0.052,5.000,True
2026-09-09 13:23:12.80+00:00,0,47.05031946,8.31654133,18.000,72.800,-0.769,-0.052,5.000,True
2026-09-09 13:23:12.85+00:00,0,47.05031790,8.31654370,18.000,72.850,-0.771,-0.052,5.000,True
2026-09-09 13:23:12.90+00:00,0,47.05031633,8.31654606,18.000,72.900,-0.774,-0.052,5.000,True
2026-09-09 13:23:12.95+00:00,0,47.05031476,8.31654842,18.000,72.950,-0.777,-0.052,5.000,True
2026-09-09 13:23:13.00+00:00,0,47.05031318,8.31655078,18.000,73.000,-0.779,-0.052,5.000,True
2026-09-09 13:23:13.05+00:00,0,47.05031160,8.31655313,18.000,73.050,-0.782,-0.052,5.000,True
2026-09-09 13:23:13.10+00:00,0,47.05031002,8.31655547,18.000,73.100,-0.785,-0.052,5.000,True
2026-09-09 13:23:13.15+00:00,0,47.05030843,8.31655780,18.000,73.150,-0.787,-0.052,5.000,True
2026-09-09 13:23:13.20+00:00,0,47.05030684,8.31656013,18.000,73.200,-0.790,-0.052,5.000,True
2026-09-09 13:23:13.25+00:00,0,47.05030524,8.31656245,18.000,73.250,-0.792,-0.052,5.000,True
2026-09-09 13:23:13.30+00:00,0,47.05030364,8.31656477,18.000,73.300,-0.795,-0.052,5.000,True
2026-09-09 13:23:13.35+00:00,0,47.05030204,8.31656708,18.000,73.350,-0.798,-0.052,5.000,True
2026-09-09 13:23:13.40+00:00,0,47.05030043,8.31656939,18.000,73.400,-0.800,-0.052,5.000,True
2026-09-09 13:23:13.45+00:00,0,47.05029881,8.31657168,18.000,73.450,-0.803,-0.052,5.000,True
2026-09-09 13:23:13.50+00:00,0,47.05029720,8.31657398,18.000,73.500,-0.805,-0.052,5.000,True
2026-09-09 13:23:13.55+00:00,0,47.05029558,8.31657626,18.000,73.550,-0.808,-0.052,5.000,True
2026-09-09 13:23:13.60+00:00,0,47.05029395,8.31657854,18.000,73.600,-0.811,-0.052,5.000,True
2026-09-09 13:23:13.65+00:00,0,47.05029232,8.31658082,18.000,73.650,-0.813,-0.052,5.000,True
2026-09-09 13:23:13.70+00:00,0,47.05029069,8.31658308,18.000,73.700,-0.816,-0.052,5.000,True
2026-09-09 13:23:13.75+00:00,0,47.05028905,8.31658534,18.000,73.750,-0.819,-0.052,5.000,True
2026-09-09 13:23:13.80+00:00,0,47.05028741,8.31658760,18.000,73.800,-0.821,-0.052,5.000,True
2026-09-09 13:23:13.85+00:00,0,47.05028576,8.31658985,18.000,73.850,-0.824,-0.052,5.000,True
2026-09-09 13:23:13.90+00:00,0,47.05028411,8.31659209,18.000,73.900,-0.826,-0.052,5.000,True
2026-09-09 13:23:13.95+00:00,0,47.05028246,8.31659432,18.000,73.950,-0.829,-0.052,5.000,True
2026-09-09 13:23:14.00+00:00,0,47.05028080,8.31659655,18.000,74.000,-0.832,-0.052,5.000,True
2026-09-09 13:23:14.05+00:00,0,47.05027914,8.31659878,18.000,74.050,-0.834,-0.052,5.000,True
2026-09-09 13:23:14.10+00:00,0,47.05027747,8.31660099,18.000,74.100,-0.837,-0.052,5.000,True
2026-09-09 13:23:14.15+00:00,0,47.05027581,8.31660320,18.000,74.150,-0.840,-0.052,5.000,True
2026-09-09 13:23:14.20+00:00,0,47.05027413,8.31660541,18.000,74.200,-0.842,-0.052,5.000,True
2026-09-09 13:23:14.25+00:00,0,47.05027245,8.31660760,18.000,74.250,-0.845,-0.052,5.000,True
2026-09-09 13:23:14.30+00:00,0,47.05027077,8.31660979,18.000,74.300,-0.847,-0.052,5.000,True
2026-09-09 13:23:14.35+00:00,0,47.05026909,8.31661198,18.000,74.350,-0.850,-0.052,5.000,True
2026-09-09 13:23:14.40+00:00,0,47.05026740,8.31661416,18.000,74.400,-0.853,-0.052,5.000,True
2026-09-09 13:23:14.45+00:00,0,47.05026571,8.31661633,18.000,74.450,-0.855,-0.052,5.000,True
2026-09-09 13:23:14.50+00:00,0,47.05026401,8.31661849,18.000,74.500,-0.858,-0.052,5.000,True
2026-09-09 13:23:14.55+00:00,0,47.05026231,8.31662065,18.000,74.550,-0.860,-0.052,5.000,True
2026-09-09 13:23:14.60+00:00,0,47.05026060,8.31662280,18.000,74.600,-0.863,-0.052,5.000,True
2026-09-09 13:23:14.65+00:00,0,47.05025890,8.31662495,18.000,74.650,-0.866,-0.052,5.000,True
2026-09-09 13:23:14.70+00:00,0,47.05025718,8.31662709,18.000,74.700,-0.868,-0.052,5.000,True
2026-09-09 13:23:14.75+00:00,0,47.05025547,8.31662922,18.000,74.750,-0.871,-0.052,5.000,True
2026-09-09 13:23:14.80+00:00,0,47.05025375,8.31663134,18.000,74.800,-0.874,-0.052,5.000,True
2026-09-09 13:23:14.85+00:00,0,47.05025202,8.31663346,18.000,74.850,-0.876,-0.052,5.000,True
2026-09-09 13:23:14.90+00:00,0,47.05025030,8.31663557,18.000,74.900,-0.879,-0.052,5.000,True
2026-09-09 13:23:14.95+00:00,0,47.05024857,8.31663768,18.000,74.950,-0.881,-0.052,5.000,True
2026-09-09 13:23:15.00+00:00,0,47.05024683,8.31663978,18.000,75.000,-0.884,-0.052,5.000,True
2026-09-09 13:23:15.05+00:00,0,47.05024509,8.31664187,18.000,75.050,-0.887,-0.052,5.000,True
2026-09-09 13:23:15.10+00:00,0,47.05024335,8.31664396,18.000,75.100,-0.889,-0.052,5.000,True
2026-09-09 13:23:15.15+00:00,0,47.05024160,8.31664604,18.000,75.150,-0.892,-0.052,5.000,True
2026-09-09 13:23:15.20+00:00,0,47.05023985,8.31664811,18.000,75.200,-0.894,-0.052,5.000,True
2026-09-09 13:23:15.25+00:00,0,47.05023810,8.31665017,18.000,75.250,-0.897,-0.035,5.000,True
2026-09-09 13:23:15.30+00:00,0,47.05023634,8.31665223,18.000,75.300,-0.899,-0.035,5.000,True
2026-09-09 13:23:15.35+00:00,0,47.05023458,8.31665429,18.000,75.350,-0.901,-0.035,5.000,True
2026-09-09 13:23:15.40+00:00,0,47.05023282,8.31665633,18.000,75.400,-0.902,-0.035,5.000,True
2026-09-09 13:23:15.45+00:00,0,47.05023106,8.31665838,18.000,75.450,-0.904,0.000,5.000,True
2026-09-09 13:23:15.50+00:00,0,47.05022929,8.31666042,18.000,75.500,-0.904,0.035,5.000,True
2026-09-09 13:23:15.55+00:00,0,47.05022752,8.31666246,18.000,75.550,-0.902,0.052,5.000,True
2026-09-09 13:23:15.60+00:00,0,47.05022576,8.31666451,18.000,75.600,-0.900,0.087,5.000,True
2026-09-09 13:23:15.65+00:00,0,47.05022400,8.31666656,18.000,75.650,-0.895,0.087,5.000,True
2026-09-09 13:23:15.70+00:00,0,47.05022224,8.31666862,18.000,75.700,-0.891,0.087,5.000,True
2026-09-09 13:23:15.75+00:00,0,47.05022050,8.31667070,18.000,75.750,-0.887,0.087,5.000,True
2026-09-09 13:23:15.80+00:00,0,47.05021875,8.31667278,18.000,75.800,-0.882,0.087,5.000,True
2026-09-09 13:23:15.85+00:00,0,47.05021702,8.31667488,18.000,75.850,-0.878,0.087,5.000,True
2026-09-09 13:23:15.90+00:00,0,47.05021529,8.31667699,18.000,75.900,-0.874,0.087,5.000,True
2026-09-09 13:23:15.95+00:00,0,47.05021356,8.31667910,18.000,75.950,-0.869,0.087,5.000,True
2026-09-09 13:23:16.00+00:00,0,47.05021185,8.31668123,18.000,76.000,-0.865,0.087,5.000,True
2026-09-09 13:23:16.05+00:00,0,47.05021014,8.31668337,18.000,76.050,-0.860,0.087,5.000,True
2026-09-09 13:23:16.10+00:00,0,47.05020843,8.31668553,18.000,76.100,-0.856,0.087,5.000,True
2026-09-09 13:23:16.15+00:00,0,47.05020673,8.31668769,18.000,76.150,-0.852,0.105,5.000,True
2026-09-09 13:23:16.20+00:00,0,47.05020504,8.31668986,18.000,76.200,-0.846,0.105,5.000,True
2026-09-09 13:23:16.25+00:00,0,47.05020336,8.31669205,18.000,76.250,-0.841,0.105,5.000,True
2026-09-09 13:23:16.30+00:00,0,47.05020168,8.31669425,18.000,76.300,-0.836,0.122,5.000,True
2026-09-09 13:23:16.35+00:00,0,47.05020001,8.31669646,18.000,76.350,-0.830,0.140,5.000,True
2026-09-09 13:23:16.40+00:00,0,47.05019835,8.31669869,18.000,76.400,-0.823,0.140,5.000,True
2026-09-09 13:23:16.45+00:00,0,47.05019671,8.31670093,18.000,76.450,-0.816,0.140,5.000,True
2026-09-09 13:23:16.50+00:00,0,47.05019507,8.31670319,18.000,76.500,-0.809,0.140,5.000,True
2026-09-09 13:23:16.55+00:00,0,47.05019344,8.31670547,18.000,76.550,-0.802,0.140,5.000,True
2026-09-09 13:23:16.60+00:00,0,47.05019183,8.31670776,18.000,76.600,-0.795,0.140,5.000,True
2026-09-09 13:23:16.65+00:00,0,47.05019022,8.31671007,18.000,76.650,-0.788,0.140,5.000,True
2026-09-09 13:23:16.70+00:00,0,47.05018863,8.31671240,18.000,76.700,-0.781,0.140,5.000,True
2026-09-09 13:23:16.75+00:00,0,47.05018704,8.31671475,18.000,76.750,-0.774,0.140,5.000,True
2026-09-09 13:23:16.80+00:00,0,47.05018547,8.31671710,18.000,76.800,-0.767,0.140,5.000,True
2026-09-09 13:23:16.85+00:00,0,47.05018391,8.31671948,18.000,76.850,-0.760,0.140,5.000,True
2026-09-09 13:23:16.90+00:00,0,47.05018236,8.31672187,18.000,76.900,-0.753,0.140,5.000,True
2026-09-09 13:23:16.95+00:00,0,47.05018083,8.31672428,18.000,76.950,-0.746,0.140,5.000,True
2026-09-09 13:23:17.00+00:00,0,47.05017930,8.31672670,18.000,77.000,-0.739,0.140,5.000,True
2026-09-09 13:23:17.05+00:00,0,47.05017778,8.31672914,18.000,77.050,-0.732,0.140,5.000,True
2026-09-09 13:23:17.10+00:00,0,47.05017628,8.31673160,18.000,77.100,-0.725,0.140,5.000,True
2026-09-09 13:23:17.15+00:00,0,47.05017479,8.31673406,18.000,77.150,-0.718,0.140,5.000,True
2026-09-09 13:23:17.20+00:00,0,47.05017331,8.31673655,18.000,77.200,-0.711,0.140,5.000,True
2026-09-09 13:23:17.25+00:00,0,47.05017184,8.31673905,18.000,77.250,-0.704,0.140,5.000,True
2026-09-09 13:23:17.30+00:00,0,47.05017039,8.31674156,18.000,77.300,-0.697,0.140,5.000,True
2026-09-09 13:23:17.35+00:00,0,47.05016894,8.31674409,18.000,77.350,-0.690,0.140,5.000,True
2026-09-09 13:23:17.40+00:00,0,47.05016751,8.31674664,18.000,77.400,-0.683,0.140,5.000,True
2026-09-09 13:23:17.45+00:00,0,47.05016609,8.31674920,18.000,77.450,-0.676,0.140,5.000,True
2026-09-09 13:23:17.50+00:00,0,47.05016469,8.31675177,18.000,77.500,-0.669,0.140,5.000,True
2026-09-09 13:23:17.55+00:00,0,47.05016329,8.31675436,18.000,77.550,-0.662,0.140,5.000,True
2026-09-09 13:23:17.60+00:00,0,47.05016191,8.31675696,18.000,77.600,-0.655,0.140,5.000,True
2026-09-09 13:23:17.65+00:00,0,47.05016054,8.31675958,18.000,77.650,-0.648,0.140,5.000,True
2026-09-09 13:23:17.70+00:00,0,47.05015918,8.31676221,18.000,77.700,-0.641,0.140,5.000,True
2026-09-09 13:23:17.75+00:00,0,47.05015783,8.31676485,18.000,77.750,-0.634,0.140,5.000,True
2026-09-09 13:23:17.80+00:00,0,47.05015650,8.31676751,18.000,77.800,-0.627,0.140,5.000,True
2026-09-09 13:23:17.85+00:00,0,47.05015518,8.31677018,18.000,77.850,-0.620,0.140,5.000,True
2026-09-09 13:23:17.90+00:00,0,47.05015388,8.31677286,18.000,77.900,-0.613,0.140,5.000,True
2026-09-09 13:23:17.95+00:00,0,47.05015258,8.31677556,18.000,77.950,-0.607,0.140,5.000,True
2026-09-09 13:23:18.00+00:00,0,47.05015130,8.31677827,18.000,78.000,-0.600,0.140,5.000,True
2026-09-09 13:23:18.05+00:00,0,47.05015003,8.31678100,18.000,78.050,-0.593,0.140,5.000,True
2026-09-09 13:23:18.10+00:00,0,47.05014877,8.31678373,18.000,78.100,-0.586,0.140,5.000,True
2026-09-09 13:23:18.15+00:00,0,47.05014753,8.31678648,18.000,78.150,-0.579,0.140,5.000,True
2026-09-09 13:23:18.20+00:00,0,47.05014630,8.31678925,18.000,78.200,-0.572,0.140,5.000,True
2026-09-09 13:23:18.25+00:00,0,47.05014509,8.31679202,18.000,78.250,-0.565,0.140,5.000,True
2026-09-09 13:23:18.30+00:00,0,47.05014388,8.31679481,18.000,78.300,-0.558,0.140,5.000,True
2026-09-09 13:23:18.35+00:00,0,47.05014269,8.31679761,18.000,78.350,-0.551,0.140,5.000,True
2026-09-09 13:23:18.40+00:00,0,47.05014152,8.31680042,18.000,78.400,-0.544,0.140,5.000,True
2026-09-09 13:23:18.45+00:00,0,47.05014035,8.31680324,18.000,78.450,-0.537,0.140,5.000,True
2026-09-09 13:23:18.50+00:00,0,47.05013920,8.31680608,18.000,78.500,-0.530,0.140,5.000,True
2026-09-09 13:23:18.55+00:00,0,47.05013807,8.31680893,18.000,78.550,-0.523,0.140,5.000,True
